,DBN,SCHOOL NAME,Num of SAT Test Takers,Sum,Graduation rate
14022,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,87.9
14023,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,76.7
14024,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,74.3
14025,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,82.9
14026,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14027,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14028,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14029,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,65.4
14030,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,60.0
14031,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,56.7
14032,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,63.1
14033,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,52.9
14034,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,55.1
14035,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,59.4
14036,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,59.1
14037,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14038,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,55.3
14039,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14040,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14041,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14042,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14043,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14044,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14045,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14046,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14047,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14048,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14049,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14050,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14051,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,63.6
14052,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,50.0
14053,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,69.0
14054,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,40.6
14055,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,43.3
14056,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,46.7
14057,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14058,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14059,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14060,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14061,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14062,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14063,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,
14064,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,73.9
14065,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,69.7
14066,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,60.7
14067,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,71.8
14068,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,54.3
14069,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,64.5
14070,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,64.5
14071,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,56.7
14072,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,45.5
14073,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,51.4
14074,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,51.9
14075,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,51.5
14076,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,47.4
14077,2M459,ACORN COMMUNITY HIGH SCHOOL,72,1116,55.3
14078,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,64.2
14079,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,60.0
14080,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,57.1
14081,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,63.6
14082,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,52.9
14083,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,55.1
14084,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,59.4
14085,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,56.0
14086,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14087,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,55.0
14088,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,39.4
14089,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,34.2
14090,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,35.3
14091,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,35.3
14092,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,71.4
14093,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,78.0
14094,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,61.3
14095,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,87.9
14096,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,76.7
14097,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,74.3
14098,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,82.9
14099,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14100,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14101,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14102,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,65.4
14103,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,60.0
14104,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,56.7
14105,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,63.1
14106,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,52.9
14107,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,55.1
14108,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,59.4
14109,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,59.1
14110,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14111,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,55.3
14112,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14113,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14114,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14115,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14116,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14117,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14118,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14119,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14120,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14121,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14122,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14123,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14124,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,63.6
14125,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,50.0
14126,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,69.0
14127,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,40.6
14128,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,43.3
14129,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,46.7
14130,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14131,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14132,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14133,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14134,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14135,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14136,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,
14137,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,73.9
14138,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,69.7
14139,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,60.7
14140,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,71.8
14141,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,54.3
14142,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,64.5
14143,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,64.5
14144,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,56.7
14145,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,45.5
14146,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,51.4
14147,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,51.9
14148,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,51.5
14149,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,47.4
14150,2M459,FREEDOM ACADEMY HIGH SCHOOL,29,1193,55.3
14151,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,64.2
14152,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,60.0
14153,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,57.1
14154,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,63.6
14155,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,52.9
14156,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,55.1
14157,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,59.4
14158,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,56.0
14159,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14160,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,55.0
14161,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,39.4
14162,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,34.2
14163,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,35.3
14164,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,35.3
14165,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,71.4
14166,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,78.0
14167,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,61.3
14168,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,87.9
14169,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,76.7
14170,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,74.3
14171,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,82.9
14172,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14173,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14174,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14175,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,65.4
14176,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,60.0
14177,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,56.7
14178,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,63.1
14179,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,52.9
14180,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,55.1
14181,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,59.4
14182,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,59.1
14183,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14184,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,55.3
14185,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14186,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14187,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14188,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14189,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14190,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14191,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14192,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14193,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14194,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14195,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14196,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14197,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,63.6
14198,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,50.0
14199,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,69.0
14200,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,40.6
14201,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,43.3
14202,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,46.7
14203,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14204,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14205,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14206,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14207,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14208,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14209,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,
14210,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,73.9
14211,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,69.7
14212,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,60.7
14213,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,71.8
14214,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,54.3
14215,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,64.5
14216,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,64.5
14217,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,56.7
14218,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,45.5
14219,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,51.4
14220,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,51.9
14221,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,51.5
14222,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,47.4
14223,2M459,BROOKLYN ACADEMY HIGH SCHOOL,8,1197,55.3
14224,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,43.2
14225,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,45.5
14226,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,42.7
14227,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,36.6
14228,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,36.6
14229,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,51.9
14230,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,53.5
14231,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,29.1
14232,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,20.2
14233,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,17.6
14234,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,21.4
14235,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,26.8
14236,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,37.5
14237,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,39.4
14238,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,47.0
14239,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,50.2
14240,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,48.6
14241,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,39.8
14242,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,39.9
14243,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,56.3
14244,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,57.8
14245,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,14.3
14246,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,5.4
14247,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,11.3
14248,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,9.9
14249,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,12.2
14250,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,20.9
14251,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,20.9
14252,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,45.6
14253,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,48.0
14254,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,46.7
14255,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,40.8
14256,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,42.2
14257,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,57.4
14258,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,59.3
14259,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,55.9
14260,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,54.1
14261,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,63.3
14262,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14263,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14264,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,95.2
14265,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,95.2
14266,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,44.4
14267,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,44.2
14268,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,44.5
14269,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,37.9
14270,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,42.4
14271,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,56.9
14272,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,57.7
14273,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,40.1
14274,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,44.3
14275,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,39.2
14276,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,33.2
14277,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,31.2
14278,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,45.1
14279,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,47.3
14280,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,66.7
14281,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,63.6
14282,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14283,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14284,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14285,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14286,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,
14287,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,51.2
14288,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,51.5
14289,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,49.1
14290,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,44.6
14291,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,43.2
14292,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,59.6
14293,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,61.2
14294,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,35.0
14295,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,37.5
14296,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,35.5
14297,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,26.2
14298,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,30.2
14299,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,42.0
14300,2M460,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,1183,43.5
14301,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,43.2
14302,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,45.5
14303,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,42.7
14304,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,36.6
14305,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,36.6
14306,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,51.9
14307,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,53.5
14308,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,29.1
14309,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,20.2
14310,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,17.6
14311,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,21.4
14312,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,26.8
14313,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,37.5
14314,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,39.4
14315,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,47.0
14316,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,50.2
14317,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,48.6
14318,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,39.8
14319,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,39.9
14320,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,56.3
14321,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,57.8
14322,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,14.3
14323,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,5.4
14324,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,11.3
14325,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,9.9
14326,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,12.2
14327,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,20.9
14328,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,20.9
14329,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,45.6
14330,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,48.0
14331,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,46.7
14332,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,40.8
14333,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,42.2
14334,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,57.4
14335,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,59.3
14336,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,55.9
14337,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,54.1
14338,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,63.3
14339,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14340,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14341,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,95.2
14342,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,95.2
14343,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,44.4
14344,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,44.2
14345,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,44.5
14346,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,37.9
14347,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,42.4
14348,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,56.9
14349,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,57.7
14350,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,40.1
14351,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,44.3
14352,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,39.2
14353,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,33.2
14354,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,31.2
14355,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,45.1
14356,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,47.3
14357,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,66.7
14358,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,63.6
14359,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14360,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14361,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14362,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14363,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,
14364,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,51.2
14365,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,51.5
14366,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,49.1
14367,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,44.6
14368,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,43.2
14369,2M460,BEDFORD ACADEMY HIGH SCHOOL,89,1312,59.6
